TODO: Also check REG_ANCHORINDEX vs. anchor	IMPLEMENTATION	0.9158161351985121	IMPLEMENTATION	0.0841838648014879	WITHOUT_CLASSIFICATION
{{{ setDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getExpandedDirectories() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ doTypeSelect() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ doTypeSelect() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ scrollRectToVisible() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ maybeReloadDirectory() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ toggleExpanded() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
avoid scrolling to the right	WITHOUT_CLASSIFICATION	0.9999849268903857	WITHOUT_CLASSIFICATION	1.507310961438426E-5	IMPLEMENTATION
{{{ setSelectedRow() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ propertiesChanged() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999585513574295	WITHOUT_CLASSIFICATION	4.144864257040967E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999692000888071	WITHOUT_CLASSIFICATION	3.079991119291574E-5	IMPLEMENTATION
{{{ run() method	WITHOUT_CLASSIFICATION	0.9998704101430969	WITHOUT_CLASSIFICATION	1.2958985690319702E-4	IMPLEMENTATION
{{{ expand() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ resizeColumnsAppropriately() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ delete() method	WITHOUT_CLASSIFICATION	0.9998702930884742	WITHOUT_CLASSIFICATION	1.2970691152579302E-4	IMPLEMENTATION
{{{ ClearTypeSelect class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ getExtendedAttribute() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ Request types	WITHOUT_CLASSIFICATION	0.9999181547557695	WITHOUT_CLASSIFICATION	8.184524423044002E-5	IMPLEMENTATION
{{{ rename() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ BrowserIORequest constructor	WITHOUT_CLASSIFICATION	0.9999008949653095	WITHOUT_CLASSIFICATION	9.910503469049228E-5	IMPLEMENTATION
fireTableRowsInserted(startIndex + 1,startIndex + list.size() + 1);	WITHOUT_CLASSIFICATION	0.9997777876352854	WITHOUT_CLASSIFICATION	2.222123647147426E-4	IMPLEMENTATION
{{{ listDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
allow user to change name case	WITHOUT_CLASSIFICATION	0.9997374669584083	WITHOUT_CLASSIFICATION	2.6253304159180353E-4	IMPLEMENTATION
{{{ getColumnCount() method	WITHOUT_CLASSIFICATION	0.9998919896008884	WITHOUT_CLASSIFICATION	1.0801039911163493E-4	IMPLEMENTATION
{{{ mkdir() method	WITHOUT_CLASSIFICATION	0.9998702804401779	WITHOUT_CLASSIFICATION	1.2971955982216108E-4	IMPLEMENTATION
fireTableRowsUpdated(startIndex,startIndex);	WITHOUT_CLASSIFICATION	0.9999428695153325	WITHOUT_CLASSIFICATION	5.713048466754475E-5	IMPLEMENTATION
{{{ VFSDirectoryEntryTableModel constructor	WITHOUT_CLASSIFICATION	0.9999008949653095	WITHOUT_CLASSIFICATION	9.910503469049228E-5	IMPLEMENTATION
{{{ setRoot() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getRowCount() method	WITHOUT_CLASSIFICATION	0.9998919896008884	WITHOUT_CLASSIFICATION	1.0801039911163493E-4	IMPLEMENTATION
{{{ collapse() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ addExtendedAttributes() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
fireTableRowsUpdated(index,index);fireTableRowsDeleted(index + 1,lastIndex);	WITHOUT_CLASSIFICATION	0.9999461085845298	WITHOUT_CLASSIFICATION	5.3891415470126154E-5	IMPLEMENTATION
{{{ getColumnName() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getColumnClass() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ removeExtendedAttributes() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getValueAt() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999692000888071	WITHOUT_CLASSIFICATION	3.079991119291574E-5	IMPLEMENTATION
{{{ Entry class	WITHOUT_CLASSIFICATION	0.999984868987834	WITHOUT_CLASSIFICATION	1.5131012165953064E-5	IMPLEMENTATION
{{{ getSelectedFiles() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ maybeReloadDirectory() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ showFilePopup() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
this vfs has an extended attribute which is not in the list. add it to the end with a ref count of 1	WITHOUT_CLASSIFICATION	0.9936731933840802	WITHOUT_CLASSIFICATION	0.006326806615919876	IMPLEMENTATION
this vfs has an extended attribute which is not in the list ???	WITHOUT_CLASSIFICATION	0.999870619063623	WITHOUT_CLASSIFICATION	1.2938093637691422E-4	IMPLEMENTATION
we no longer have any dirs using this extended attribute	WITHOUT_CLASSIFICATION	0.9999936113597732	WITHOUT_CLASSIFICATION	6.3886402268417036E-6	IMPLEMENTATION
{{{ BrowserView constructor	WITHOUT_CLASSIFICATION	0.9999254845933778	WITHOUT_CLASSIFICATION	7.451540662211913E-5	IMPLEMENTATION
how deeply we are nested	WITHOUT_CLASSIFICATION	0.9998574718801295	WITHOUT_CLASSIFICATION	1.4252811987052524E-4	IMPLEMENTATION
{{{ clearExpansionState() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ ExtendedAttribute class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ focusOnFileView() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
reference counter allows us to remove a column from the table when no directory using this column is visible	WITHOUT_CLASSIFICATION	0.9999998881832937	WITHOUT_CLASSIFICATION	1.1181670642057466E-7	IMPLEMENTATION
{{{ updateFileView() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ loadDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ selectNone() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ propertiesChanged() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ saveExpansionState() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ directoryLoaded() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getBrowser() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ If reloading root, update parent directory list	WITHOUT_CLASSIFICATION	0.9999968505698287	WITHOUT_CLASSIFICATION	3.1494301713025192E-6	IMPLEMENTATION
for the parent directory right-click; on the click we select the clicked item, but when the popup goes away we select the currently showing directory.	WITHOUT_CLASSIFICATION	0.9999979071034873	WITHOUT_CLASSIFICATION	2.092896512677672E-6	IMPLEMENTATION
{{{ getTable() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getParentDirectoryList() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
we use SwingUtilities.invokeLater() so that the action is executed before the popup is hidden.	WITHOUT_CLASSIFICATION	0.9999858302451091	WITHOUT_CLASSIFICATION	1.4169754890956946E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999692000888071	WITHOUT_CLASSIFICATION	3.079991119291574E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
{{{ dispose() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ Inner classes	WITHOUT_CLASSIFICATION	0.9999124998769233	WITHOUT_CLASSIFICATION	8.750012307666175E-5	IMPLEMENTATION
{{{ processKeyEvent() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ getSelectedFiles() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
so that it doesn't resize...	WITHOUT_CLASSIFICATION	0.9999975824164635	WITHOUT_CLASSIFICATION	2.417583536436231E-6	IMPLEMENTATION
because this method is called for every VFS update, we don't want to scan the tree all the time. So we use the following algorithm to determine if the path might be part of the tree: - if the path starts with the browser's current directory, we do the tree scan - if the browser's directory is 'favorites:' -- we have to do the tree scan, as every path can appear under the favorites list - if the browser's directory is 'roots:' and path is on the local filesystem, do a tree scan	WITHOUT_CLASSIFICATION	0.9999531749804546	WITHOUT_CLASSIFICATION	4.6825019545386495E-5	IMPLEMENTATION
{{{ mousePressed() method	WITHOUT_CLASSIFICATION	0.999891895767686	WITHOUT_CLASSIFICATION	1.081042323139631E-4	IMPLEMENTATION
{{{ isManagingFocus() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
nothing	WITHOUT_CLASSIFICATION	0.9999942742351257	WITHOUT_CLASSIFICATION	5.725764874389388E-6	IMPLEMENTATION
{{{ doComplete() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ mouseReleased() method	WITHOUT_CLASSIFICATION	0.999891916521489	WITHOUT_CLASSIFICATION	1.0808347851088427E-4	IMPLEMENTATION
{{{ getFocusTraversalKeysEnabled() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ VFSFileNameField constructor	WITHOUT_CLASSIFICATION	0.9999008949653095	WITHOUT_CLASSIFICATION	9.910503469049228E-5	IMPLEMENTATION
{{{ VFSFileChooserDialog constructor	WITHOUT_CLASSIFICATION	0.9999008949653095	WITHOUT_CLASSIFICATION	9.910503469049228E-5	IMPLEMENTATION
fix for bug #765507 we don't type complete in save dialog boxes. Press TAB to do an explicit complete	WITHOUT_CLASSIFICATION	0.9999703636041463	WITHOUT_CLASSIFICATION	2.9636395853797785E-5	IMPLEMENTATION
fix for bug #765507 we don't type complete in save dialog boxes. Press TAB to do an explicit complete	WITHOUT_CLASSIFICATION	0.9999703636041463	WITHOUT_CLASSIFICATION	2.9636395853797785E-5	IMPLEMENTATION
{{{ goToParent() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ BrowserHandler class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ BackspaceAction class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
browser.getBrowserView().getTable().addKeyListener(new KeyHandler());	WITHOUT_CLASSIFICATION	0.9999428695153325	WITHOUT_CLASSIFICATION	5.713048466754475E-5	IMPLEMENTATION
String filename = filenameField.getText();	WITHOUT_CLASSIFICATION	0.9999957143102416	WITHOUT_CLASSIFICATION	4.285689758356575E-6	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ doFileExistsWarning() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ filesSelected() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
{{{ handleMessage() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getView() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getActionContext() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getMode() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ KeyHandler class	WITHOUT_CLASSIFICATION	0.999984541014595	WITHOUT_CLASSIFICATION	1.5458985404987504E-5	IMPLEMENTATION
{{{ filesActivated() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
non-existent file	WITHOUT_CLASSIFICATION	0.9999147511963103	WITHOUT_CLASSIFICATION	8.52488036896762E-5	IMPLEMENTATION
user pressed enter when the vfs table or file name field has focus, with nothing selected.	WITHOUT_CLASSIFICATION	0.999994940359982	WITHOUT_CLASSIFICATION	5.059640017925489E-6	IMPLEMENTATION
{{{ progressUpdate() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ WorkThreadListener class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ statusUpdate() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ GetFileTypeRequest class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
because its preferred size can be quite wide, we don't want it to make the browser way too big, so set the preferred width to 0.	WITHOUT_CLASSIFICATION	0.999719956909271	WITHOUT_CLASSIFICATION	2.800430907289762E-4	IMPLEMENTATION
{{{ Browser types	WITHOUT_CLASSIFICATION	0.9999162563713229	WITHOUT_CLASSIFICATION	8.37436286772216E-5	IMPLEMENTATION
{{{ browseDirectoryInNewWindow() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ VFSBrowser constructor	WITHOUT_CLASSIFICATION	0.9999254845933778	WITHOUT_CLASSIFICATION	7.451540662211913E-5	IMPLEMENTATION
{{{ VFSBrowser constructor	WITHOUT_CLASSIFICATION	0.9999254845933778	WITHOUT_CLASSIFICATION	7.451540662211913E-5	IMPLEMENTATION
{{{ browseDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
see VFSBrowser.browseDirectory()	WITHOUT_CLASSIFICATION	0.9999937140020778	WITHOUT_CLASSIFICATION	6.285997922172044E-6	IMPLEMENTATION
{{{ addNotify() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ focusOnDefaultComponent() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
unknown value??!!!	WITHOUT_CLASSIFICATION	0.9998825759545799	WITHOUT_CLASSIFICATION	1.1742404542003588E-4	IMPLEMENTATION
{{{ isMultipleSelectionEnabled() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999585513574295	WITHOUT_CLASSIFICATION	4.144864257040967E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ newFile() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getSelectedFiles() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ setDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ delete() method	WITHOUT_CLASSIFICATION	0.9998702930884742	WITHOUT_CLASSIFICATION	1.2970691152579302E-4	IMPLEMENTATION
{{{ rename() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ mkdir() method	WITHOUT_CLASSIFICATION	0.9998702804401779	WITHOUT_CLASSIFICATION	1.2971955982216108E-4	IMPLEMENTATION
{{{ directoryLoaded() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ filesSelected() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
used by FTP plugin to clear directory cache	WITHOUT_CLASSIFICATION	0.999987259987933	WITHOUT_CLASSIFICATION	1.2740012066941012E-5	IMPLEMENTATION
{{{ isHorizontalLayout() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ setShowHiddenFiles() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getShowHiddenFiles() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ locateFile() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getFilenameFilter() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
if a directory is selected, create new dir in there. if a file is selected, create new dir inside its parent.	WITHOUT_CLASSIFICATION	0.9999842485737891	WITHOUT_CLASSIFICATION	1.5751426210896907E-5	IMPLEMENTATION
{{{ setFilenameFilter() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getDirectoryField() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
path is the currently viewed directory in the browser	WITHOUT_CLASSIFICATION	0.9999969100597459	WITHOUT_CLASSIFICATION	3.0899402540129257E-6	IMPLEMENTATION
{{{ rootDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ addBrowserListener() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ reloadDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ searchInDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ searchInDirectory() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ removeBrowserListener() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getBrowserView() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ pathsEqual() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
